0,5.829832077026367,4.929940223693848
200,3.335552215576172,3.912978172302246
400,2.8457133769989014,2.3208463191986084
600,3.2082138061523438,3.5574307441711426
800,1.6717454195022583,2.7935328483581543
1000,2.600776195526123,2.2184557914733887
1200,1.596209168434143,2.059715747833252
1400,2.0492281913757324,1.778274655342102
1600,1.7924355268478394,2.291836738586426
1800,1.5644222497940063,2.4881248474121094
2000,1.4442362785339355,2.267852544784546
2200,1.805198073387146,2.4397268295288086
2400,1.4291435480117798,1.8649849891662598
2600,1.4340111017227173,2.1046249866485596
2800,1.360105037689209,1.6107699871063232
3000,1.534287929534912,1.685552954673767
3200,1.1775959730148315,1.8375749588012695
3400,1.386345624923706,1.5318681001663208
3600,1.8198552131652832,1.917682409286499
3800,0.9978157877922058,1.3650953769683838
4000,1.9283390045166016,2.0221681594848633
4200,1.1748993396759033,2.9156830310821533
4400,1.6702733039855957,2.1983351707458496
4600,1.4090629816055298,2.1471426486968994
4800,1.4955276250839233,1.0373060703277588
5000,1.2515676021575928,1.1572303771972656
5200,1.209031105041504,1.7987439632415771
5400,0.8655492067337036,1.5995956659317017
5600,1.2691208124160767,1.8204221725463867
5800,1.0752317905426025,1.3488839864730835
6000,0.9367814064025879,1.6057333946228027
6200,1.8970699310302734,1.3999871015548706
6400,1.0205692052841187,2.1115646362304688
6600,1.7005120515823364,1.29377281665802
6800,1.4110651016235352,1.883605718612671
7000,1.0572787523269653,2.052774667739868
7200,1.2024617195129395,2.2669315338134766
7400,1.1193751096725464,1.3852849006652832
7600,0.9952719807624817,1.388222575187683
7800,1.0151557922363281,1.515783429145813
8000,0.7577615976333618,1.7744085788726807
8200,0.9490160346031189,1.0329127311706543
8400,0.9988378286361694,1.600796103477478
8600,1.1389033794403076,1.4720282554626465
8800,0.8958659768104553,1.5197882652282715
9000,1.006787896156311,2.2346174716949463
9200,1.2731685638427734,1.9197577238082886
9400,1.2159910202026367,1.1184086799621582
9600,1.1113998889923096,1.1550633907318115
9800,0.7419654726982117,1.9663512706756592
10000,1.3425687551498413,1.7464306354522705
10200,0.8718092441558838,1.5274919271469116
